"","Sesso","Categoria","Sotto_categoria","Marca","Articolo","Prezzo","Prezzo_scontato","Materiali","Colore","Gruppo","Link","Acetato","Acrilico","Alpaca","Altre_fibre","Carta","Cashmere","Cotone","Cuoio","Elastan","Fibra_metallizzata","Lana","Lino","Lyocell","Modacrilico","Modal","Pelo_di_yak","Poliammide","Poliestere","Polipropilene","Polistirene","Poliuretano","Seta","Viscosa","Cachemire","Gomma","Lana_riciclata","Metallica","Modacrilica","Nylon","N.Fibre_Differenti"
"760",0,"giacche e cappotti","Giacche e Giubotti","H&M","giacca-camicia pelliccia pile",99,"59.99","Lana 85%, Poliammide 15%","Grigio",2767,"https://www2.hm.com/it_it/productpage.0972364001.html",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"761",0,"giacche e cappotti","Giacche e Giubotti","H&M","giacca sportiva reversibile relaxed fit",79.99,"Null","Fodera tasca: Poliestere 100%,Esterno: Poliestere 89%, Elastan 11%","Grigio",2772,"https://www2.hm.com/it_it/productpage.1102936001.html",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"762",0,"giacche e cappotti","Giacche e Giubotti","H&M","giacca sportiva reversibile relaxed fit",79.99,"Null","Fodera tasca: Poliestere 100%,Esterno: Poliestere 89%, Elastan 11%","Nero",2772,"https://www2.hm.com/it_it/productpage.1102936001.html",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"763",0,"giacche e cappotti","Giacche e Giubotti","H&M","giacca da running",79.99,"Null","Esterno: Poliestere 88%, Elastan 12%,Fodera interna: Poliestere 100%","Beige",2776,"https://www2.hm.com/it_it/productpage.1096506001.html",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"764",0,"giacche e cappotti","Giacche e Giubotti","H&M","giacca-camicia oversize",39.99,"Null","Poliestere 77%, Lana 23%","Bianco",2793,"https://www2.hm.com/it_it/productpage.1046838001.html",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"765",0,"giacche e cappotti","Giacche e Giubotti","H&M","giacca sportiva seamless",24.99,"Null","Poliammide 93%, Elastan 7%","Beige",2801,"https://www2.hm.com/it_it/productpage.0938709003.html",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"766",0,"giacche e cappotti","Giacche e Giubotti","H&M","giacca-camicia trapuntata",39.99,"17.99","Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%,Esterno: Poliammide 100%","Beige",2820,"https://www2.hm.com/it_it/productpage.0950535001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"767",0,"giacche e cappotti","Giacche e Giubotti","H&M","giubbotto oversize in denim",29.99,"Null","Dettaglio: Carta 100%,Esterno: Cotone 100%","Blu",2821,"https://www2.hm.com/it_it/productpage.1023487001.html",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"768",0,"giacche e cappotti","Giacche e Giubotti","H&M","giubbotto oversize in denim",29.99,"Null","Esterno: Cotone 100%,Dettaglio: Carta 100%","Blu",2821,"https://www2.hm.com/it_it/productpage.1023487001.html",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"769",0,"giacche e cappotti","Giacche e Giubotti","H&M","giacca-camicia oversize",39.99,"Null","Esterno: Poliestere 88%, Lana 12%,Fodera interna: Poliestere 100%","Beige",2823,"https://www2.hm.com/it_it/productpage.0970507002.html",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"770",0,"giacche e cappotti","Giacche e Giubotti","H&M","giacca-camicia senza maniche",29.99,"Null","Imbottitura: Poliestere 100%,Esterno: Poliestere 87%, Cotone 13%,Fodera interna: Poliestere 100%","Blu",2827,"https://www2.hm.com/it_it/productpage.0989368009.html",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"771",0,"giacche e cappotti","Giacche e Giubotti","H&M","giacca sportiva in nylon",34.99,"Null","Fodera interna: Poliestere 100%,Esterno: Poliammide 100%","Bianco",2831,"https://www2.hm.com/it_it/productpage.1034732001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"772",0,"giacche e cappotti","Giacche e Giubotti","H&M","h&m+ anorak sportivo",39.99,"Null","Esterno: Poliammide 100%,Fodera tasca: Poliestere 100%","Verde",2834,"https://www2.hm.com/it_it/productpage.1099673003.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"773",0,"giacche e cappotti","Giacche e Giubotti","H&M","giubbotto da baseball color-block",34.99,"Null","Cotone 58%, Poliestere 42%","Marrone",2836,"https://www2.hm.com/it_it/productpage.1020144002.html",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"774",0,"giacche e cappotti","Giacche e Giubotti","H&M","giacca in pelle squadrata",299,"Null","Esterno: Cuoio 100%,Fodera interna: Viscosa 100%","Nero",2843,"https://www2.hm.com/it_it/productpage.1010565001.html",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"775",0,"giacche e cappotti","Giacche e Giubotti","H&M","h&m+ giacca-camicia in twill",34.99,"Null","Poliestere 99%, Altre fibre 1%","Nero",2844,"https://www2.hm.com/it_it/productpage.1044603003.html",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"776",0,"giacche e cappotti","Giacche e Giubotti","H&M","giacca-camicia trapuntata",59.99,"Null","Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%,Esterno: Cotone 100%","Bianco",2847,"https://www2.hm.com/it_it/productpage.1040264006.html",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"777",0,"giacche e cappotti","Giacche e Giubotti","H&M","giacca-camicia in feltro",39.99,"Null","Esterno: Poliestere 94%, Viscosa 6%,Fodera interna: Poliestere 100%","Beige",2863,"https://www2.hm.com/it_it/productpage.0878190005.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
"778",0,"giacche e cappotti","Giacche e Giubotti","H&M","giacca in pelliccia sintetica",79.99,"47.99","Fodera interna: Poliestere 52%, Viscosa 48%,Esterno: Poliestere 100%","Nero",2865,"https://www2.hm.com/it_it/productpage.0951336001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
"779",0,"giacche e cappotti","Giacche e Giubotti","H&M","giubbotto da baseball",34.99,"17.99","Cotone 58%, Poliestere 42%","Beige",2867,"https://www2.hm.com/it_it/productpage.1009416001.html",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"780",0,"giacche e cappotti","Giacche e Giubotti","H&M","giubbotto in denim",39.99,"Null","Cotone 100%,Fodera tasca: Poliestere 65%, Cotone 35%","Blu",2868,"https://www2.hm.com/it_it/productpage.0735600010.html",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"781",0,"giacche e cappotti","Giacche e Giubotti","H&M","giacca da sci idrorepellente",39.99,"Null","Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%,Esterno: Poliammide 100%","Rosa",2890,"https://www2.hm.com/it_it/productpage.1033449002.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"782",0,"giacche e cappotti","Giacche e Giubotti","H&M","giacca-camicia misto lana",59.99,"35.99","Esterno: Poliestere 88%, Lana 12%,Fodera interna: Poliestere 100%","Beige",2903,"https://www2.hm.com/it_it/productpage.0929599002.html",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"783",0,"giacche e cappotti","Giacche e Giubotti","H&M","anorak in pelliccia di pile",59.99,"Null","Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%,Esterno: Poliestere 64%, Modacrilico 36%","Beige",2906,"https://www2.hm.com/it_it/productpage.1032330001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"784",0,"giacche e cappotti","Giacche e Giubotti","H&M","h&m+ giacca da baseball oversize",49.99,"Null","Cotone 60%, Poliestere 40%","Verde",2912,"https://www2.hm.com/it_it/productpage.1109171001.html",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"785",0,"giacche e cappotti","Giacche e Giubotti","H&M","cappotto con cintura",49.99,"Null","Fodera interna: Poliestere 100%,Esterno: Poliestere 91%, Acrilico 9%","Grigio",2914,"https://www2.hm.com/it_it/productpage.0972307005.html",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"786",0,"giacche e cappotti","Giacche e Giubotti","H&M","cappotto con cintura",49.99,"Null","Esterno: Poliestere 91%, Acrilico 9%,Fodera interna: Poliestere 100%","Beige",2914,"https://www2.hm.com/it_it/productpage.0972307005.html",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"787",0,"giacche e cappotti","Giacche e Giubotti","H&M","cappotto oversize in twill",69.99,"Null","Fodera interna: Poliestere 100%,Esterno: Poliestere 57%, Lana 43%","Nero",2918,"https://www2.hm.com/it_it/productpage.1076230001.html",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"788",0,"giacche e cappotti","Giacche e Giubotti","H&M","trench",49.99,"Null","Esterno: Poliestere 100%,Rivestimento: Poliuretano 100%,Fodera interna: Poliestere 100%","Nero",2922,"https://www2.hm.com/it_it/productpage.1085189001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
"789",0,"giacche e cappotti","Giacche e Giubotti","H&M","cappotto con cintura da annodare",59.99,"Null","Esterno: Poliestere 91%, Acrilico 9%,Fodera interna: Poliestere 100%","Nero",2925,"https://www2.hm.com/it_it/productpage.1083328001.html",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"790",0,"giacche e cappotti","Giacche e Giubotti","H&M","h&m+ trench",49.99,"Null","Rivestimento: Poliuretano 100%,Fodera interna: Poliestere 100%,Esterno: Poliestere 100%","Nero",2932,"https://www2.hm.com/it_it/productpage.1094239001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
"791",0,"giacche e cappotti","Giacche e Giubotti","H&M","h&m+ cappotto con cintura da annodare",59.99,"Null","Esterno: Poliestere 91%, Acrilico 9%,Fodera interna: Poliestere 100%","Beige",2933,"https://www2.hm.com/it_it/productpage.1088538002.html",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"792",0,"giacche e cappotti","Giacche e Giubotti","H&M","cappotto trapuntato",59.99,"Null","Esterno: Poliammide 100%,Fodera interna: Poliestere 100%","Rosso",2945,"https://www2.hm.com/it_it/productpage.1102543002.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"793",0,"giacche e cappotti","Giacche e Giubotti","H&M","cappotto trapuntato",59.99,"Null","Esterno: Poliammide 100%,Fodera interna: Poliestere 100%","Nero",2945,"https://www2.hm.com/it_it/productpage.1102543002.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"794",0,"giacche e cappotti","Giacche e Giubotti","H&M","trench in cotone",69.99,"Null","Fodera interna: Poliestere 100%,Esterno: Cotone 100%","Giallo",2947,"https://www2.hm.com/it_it/productpage.1028352004.html",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"795",0,"giacche e cappotti","Giacche e Giubotti","H&M","cappotto corto",99,"39.99","Esterno: Poliestere 100%,Fodera interna: Poliestere 52%, Viscosa 48%","Beige",2963,"https://www2.hm.com/it_it/productpage.0927068001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
"796",0,"giacche e cappotti","Giacche e Giubotti","H&M","cappotto trapuntato",69.99,"Null","Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%,Esterno: Poliestere 80%, Poliammide 20%","Beige",2966,"https://www2.hm.com/it_it/productpage.1006570004.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"797",0,"giacche e cappotti","Giacche e Giubotti","H&M","trench lungo",99,"Null","Poliestere 63%, Cotone 37%","Grigio",2967,"https://www2.hm.com/it_it/productpage.1028641001.html",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"798",0,"giacche e cappotti","Giacche e Giubotti","H&M","cappotto bouclé",59.99,"Null","Poliestere 52%, Cotone 48%,Fodera interna: Poliestere 100%","Blu",2978,"https://www2.hm.com/it_it/productpage.0833534001.html",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"799",0,"giacche e cappotti","Giacche e Giubotti","H&M","spolverino oversize",59.99,"Null","Poliestere 65%, Cotone 35%","Verde",2980,"https://www2.hm.com/it_it/productpage.0849632001.html",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"800",0,"giacche e cappotti","Giacche e Giubotti","H&M","giubbotto biker in pelle",179,"Null","Esterno: Cuoio 100%,Fodera interna: Poliestere 100%","Nero",2989,"https://www2.hm.com/it_it/productpage.0972281001.html",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"801",0,"giacche e cappotti","Giacche e Giubotti","H&M","giubbotto biker oversize",59.99,"Null","Fodera interna: Poliestere 100%,Esterno: Poliestere 100%,Rivestimento: Poliuretano 100%","Nero",2992,"https://www2.hm.com/it_it/productpage.1105375001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
"802",0,"giacche e cappotti","Giacche e Giubotti","H&M","giubbotto biker",49.99,"Null","Esterno: Poliestere 100%,Fodera interna: Poliestere 100%,Rivestimento: Poliuretano 100%","Nero",2993,"https://www2.hm.com/it_it/productpage.1085182001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
"803",0,"giacche e cappotti","Giacche e Giubotti","H&M","giubbotto biker",39.99,"Null","Esterno: Poliuretano 100%,Fodera interna: Poliestere 100%","Nero",2995,"https://www2.hm.com/it_it/productpage.1084812001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
"804",0,"giacche e cappotti","Giacche e Giubotti","H&M","giubbotto biker corto",49.99,"29.99","Rivestimento: Poliuretano 100%,Fodera interna: Poliestere 100%","Nero",2997,"https://www2.hm.com/it_it/productpage.1056778001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
"805",0,"giacche e cappotti","Giacche e Giubotti","H&M","giubbotto biker",39.99,"Null","Fodera interna: Poliestere 100%,Rivestimento: Poliuretano 100%,Esterno: Poliestere 100%","Marrone",3002,"https://www2.hm.com/it_it/productpage.0897221002.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
"806",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet imbottito con cappuccio",29.99,"Null","Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%,Esterno: Poliammide 100%","Nero",3005,"https://www2.hm.com/it_it/productpage.1090644002.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"807",0,"giacche e cappotti","Maglioni e Cardigan","H&M","h&m+ gilet cappuccio imbottito",39.99,"Null","Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%,Esterno: Poliammide 61%, Poliestere 39%","Nero",3011,"https://www2.hm.com/it_it/productpage.0994198001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"808",0,"giacche e cappotti","Maglioni e Cardigan","H&M","h&m+ gilet cappuccio imbottito",39.99,"Null","Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%,Esterno: Poliammide 61%, Poliestere 39%","Verde",3011,"https://www2.hm.com/it_it/productpage.0994198001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"809",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet leggero da outdoor",39.99,"Null","Fodera interna: Poliammide 100%,Imbottitura: Poliestere 100%,Esterno: Poliammide 100%","Nero",3013,"https://www2.hm.com/it_it/productpage.1067048001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"810",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet leggero da outdoor",39.99,"Null","Imbottitura: Poliestere 100%,Esterno: Poliammide 100%,Fodera interna: Poliammide 100%","Verde",3013,"https://www2.hm.com/it_it/productpage.1067048001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"811",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet imbottito",24.99,"Null","Rivestimento: Poliuretano 100%,Esterno: Poliestere 100%,Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%","Nero",3019,"https://www2.hm.com/it_it/productpage.1085175001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
"812",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet imbottito",39.99,"Null","Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%,Esterno: Poliammide 61%, Poliestere 39%","Beige",3020,"https://www2.hm.com/it_it/productpage.1087081002.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"813",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet imbottito",39.99,"Null","Fodera interna: Poliestere 100%,Esterno: Poliammide 61%, Poliestere 39%,Imbottitura: Poliestere 100%","Nero",3020,"https://www2.hm.com/it_it/productpage.1087081002.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"814",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet imbottito",39.99,"Null","Fodera interna: Poliestere 100%,Esterno: Poliammide 61%, Poliestere 39%,Imbottitura: Poliestere 100%","Marrone",3020,"https://www2.hm.com/it_it/productpage.1087081002.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"815",0,"giacche e cappotti","Maglioni e Cardigan","H&M","mama puffer gilet",59.99,"Null","Esterno: Poliammide 62%, Poliestere 38%,Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%","Nero",3022,"https://www2.hm.com/it_it/productpage.1084307001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"816",0,"giacche e cappotti","Maglioni e Cardigan","H&M","mama puffer gilet",59.99,"Null","Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%,Esterno: Poliammide 62%, Poliestere 38%","Beige",3022,"https://www2.hm.com/it_it/productpage.1084307001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"817",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet imbottito con cintura.",44.99,"Null","Esterno: Poliammide 100%,Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%","Nero",3030,"https://www2.hm.com/it_it/productpage.1067262001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"818",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet imbottito in nylon",34.99,"Null","Imbottitura: Poliestere 100%,Esterno: Poliammide 100%,Fodera interna: Poliestere 100%","Nero",3032,"https://www2.hm.com/it_it/productpage.1041732001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"819",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet imbottito con cappuccio",59.99,"Null","Esterno: Poliammide 100%,Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%","Beige",3036,"https://www2.hm.com/it_it/productpage.1024036001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"820",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet trapuntato con cintura",39.99,"Null","Esterno: Poliammide 100%,Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%","Beige",3041,"https://www2.hm.com/it_it/productpage.1069702001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"821",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet varsity",19.99,"Null","Cotone 58%, Poliestere 42%","Verde",3062,"https://www2.hm.com/it_it/productpage.1005932002.html",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"822",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet imbottito",24.99,"Null","Fodera interna: Poliestere 100%,Esterno: Cotone 100%,Imbottitura: Poliestere 100%","Blu",3063,"https://www2.hm.com/it_it/productpage.1020739002.html",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"823",0,"giacche e cappotti","Giacche e Giubotti","H&M","bomber oversize",19.99,"Null","Imbottitura: Poliestere 100%,Strato esterno: Poliestere 100%,Polsino: Poliestere 97%, Elastan 3%,Esterno: Poliestere 100%","Grigio",3069,"https://www2.hm.com/it_it/productpage.1110313001.html",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"824",0,"giacche e cappotti","Giacche e Giubotti","H&M","h&m+ bomber oversize",39.99,"Null","Polsino: Poliestere 97%, Elastan 3%,Esterno: Poliestere 100%,Imbottitura: Poliestere 100%","Viola",3074,"https://www2.hm.com/it_it/productpage.1107891001.html",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"825",0,"giacche e cappotti","Giacche e Giubotti","H&M","h&m+ bomber oversize",19.99,"Null","Imbottitura: Poliestere 100%,Esterno: Poliestere 100%,Polsino: Poliestere 97%, Elastan 3%,Fodera interna: Poliestere 100%","Grigio",3075,"https://www2.hm.com/it_it/productpage.1116593001.html",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"826",0,"giacche e cappotti","Giacche e Giubotti","H&M","bomber corto in satin",29.99,"Null","Esterno: Poliestere 95%, Elastan 5%,Fodera interna: Poliestere 100%","Nero",3076,"https://www2.hm.com/it_it/productpage.1079261001.html",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"827",0,"giacche e cappotti","Giacche e Giubotti","H&M","bomber corto in satin",29.99,"Null","Fodera interna: Poliestere 100%,Esterno: Poliestere 95%, Elastan 5%","Verde",3076,"https://www2.hm.com/it_it/productpage.1079261001.html",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"828",0,"giacche e cappotti","Giacche e Giubotti","H&M","parka",49.99,"Null","Fodera interna: Poliestere 100%,Esterno: Poliammide 66%, Poliestere 34%","Nero",3082,"https://www2.hm.com/it_it/productpage.1003717006.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"829",0,"giacche e cappotti","Giacche e Giubotti","H&M","parka oversize idrorepellente",69.99,"Null","Esterno: Poliammide 100%,Fodera tasca: Poliestere 100%","Verde",3084,"https://www2.hm.com/it_it/productpage.1087620002.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"830",0,"giacche e cappotti","Giacche e Giubotti","H&M","parka idrorepellente",79.99,"Null","Esterno: Poliammide 100%,Fodera interna: Poliestere 100%","Giallo",3087,"https://www2.hm.com/it_it/productpage.1035021003.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"831",0,"giacche e cappotti","Giacche e Giubotti","H&M","parka in nylon",59.99,"Null","Esterno: Poliammide 100%,Fodera interna: Poliestere 100%","Beige",3088,"https://www2.hm.com/it_it/productpage.1079415002.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"832",0,"giacche e cappotti","Giacche e Giubotti","H&M","parka in nylon",59.99,"Null","Esterno: Poliammide 100%,Fodera interna: Poliestere 100%","Verde",3088,"https://www2.hm.com/it_it/productpage.1079415002.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"833",0,"cardigan e pullover","Altro","H&M","bolero in maglia a costine",19.99,"Null","Cotone 60%, Acrilico 40%","Beige",3090,"https://www2.hm.com/it_it/productpage.0992880001.html",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"834",0,"cardigan e pullover","Altro","H&M","bolero in maglia a costine",19.99,"7.99","Cotone 60%, Acrilico 40%","Giallo",3090,"https://www2.hm.com/it_it/productpage.0992880001.html",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"835",0,"cardigan e pullover","Altro","H&M","coprispalle in maglia",29.99,"13.99","Viscosa 54%, Poliammide 46%","Grigio",3092,"https://www2.hm.com/it_it/productpage.1024982002.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
