"","Sesso","Categoria","Sotto_categoria","Marca","Articolo","Prezzo","Prezzo_scontato","Materiali","Colore","Gruppo","Link","Acrilico","Alluminio","Altre_fibre","Cashmere","Cotone","Cuoio","Lana","Lino","Lyocell","Modal","Poliammide","Poliestere","Polipropilene","Polistirene","Poliuretano","Seta","Viscosa","Cachemire","Gomma","Lana_riciclata","Metallica","Modacrilica","Nylon","N.Fibre_Differenti"
"783",0,"giacche e cappotti","Giacche e Giubotti","H&M","giubbotto biker finto camoscio",59.99,"Null","Fodera interna: Poliestere 100%,Esterno: Poliestere 100%","Rosa",2998,"https://www2.hm.com/it_it/productpage.0821886004.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"784",0,"giacche e cappotti","Giacche e Giubotti","H&M","giubbotto biker finto camoscio",59.99,"Null","Fodera interna: Poliestere 100%,Esterno: Poliestere 100%","Grigio",2998,"https://www2.hm.com/it_it/productpage.0821886004.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"785",0,"giacche e cappotti","Giacche e Giubotti","H&M","giubbotto biker spazzolato",49.99,"Null","Poliestere 100%,Fodera interna: Poliestere 100%","Rosa",3004,"https://www2.hm.com/it_it/productpage.0849817002.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"786",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet imbottito",19.99,"Null","Esterno: Poliestere 100%,Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%","Blu",3006,"https://www2.hm.com/it_it/productpage.1108833001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"787",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet imbottito",19.99,"Null","Fodera interna: Poliestere 100%,Esterno: Poliestere 100%,Imbottitura: Poliestere 100%","Nero",3007,"https://www2.hm.com/it_it/productpage.1083326001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"788",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet imbottito",19.99,"Null","Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%,Esterno: Poliestere 100%","Beige",3007,"https://www2.hm.com/it_it/productpage.1083326001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"789",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet imbottito",19.99,"Null","Esterno: Poliestere 100%,Fodera interna: Poliestere 100%","Marrone",3007,"https://www2.hm.com/it_it/productpage.1083326001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"790",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet imbottito con cappuccio",39.99,"Null","Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%,Esterno: Poliestere 100%","Nero",3008,"https://www2.hm.com/it_it/productpage.0972317008.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"791",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet imbottito",14.99,"Null","Imbottitura: Poliestere 100%,Esterno: Poliestere 100%,Fodera interna: Poliestere 100%","Marrone",3009,"https://www2.hm.com/it_it/productpage.1093147001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"792",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet in pelliccia di pile",29.99,"Null","Poliestere 100%","Rosa",3017,"https://www2.hm.com/it_it/productpage.1097770001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"793",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet trapuntato",39.99,"Null","Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%,Esterno: Poliestere 100%","Nero",3018,"https://www2.hm.com/it_it/productpage.1013291001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"794",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet trapuntato",39.99,"Null","Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%,Esterno: Poliestere 100%","Grigio",3018,"https://www2.hm.com/it_it/productpage.1013291001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"795",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet imbottito",34.99,"Null","Fodera interna: Poliestere 100%,Esterno: Poliestere 100%","Beige",3023,"https://www2.hm.com/it_it/productpage.1083327003.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"796",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet imbottito",34.99,"Null","Esterno: Poliestere 100%,Fodera interna: Poliestere 100%","Nero",3023,"https://www2.hm.com/it_it/productpage.1083327003.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"797",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet con collo alto",29.99,"Null","Imbottitura: Poliestere 100%,Esterno: Poliestere 100%,Fodera interna: Poliestere 100%","Beige",3025,"https://www2.hm.com/it_it/productpage.0974297009.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"798",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet con collo alto",29.99,"Null","Esterno: Poliestere 100%,Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%","Giallo",3025,"https://www2.hm.com/it_it/productpage.0974297009.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"799",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet con collo alto",29.99,"Null","Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%,Esterno: Poliestere 100%","Nero",3025,"https://www2.hm.com/it_it/productpage.0974297009.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"800",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet con collo alto",29.99,"Null","Imbottitura: Poliestere 100%,Esterno: Poliestere 100%,Fodera interna: Poliestere 100%","Verde",3025,"https://www2.hm.com/it_it/productpage.0974297009.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"801",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet con collo alto",29.99,"Null","Esterno: Poliestere 100%,Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%","Verde",3025,"https://www2.hm.com/it_it/productpage.0974297009.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"802",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet utility",24.99,"Null","Esterno: Poliestere 100%,Fodera interna: Poliestere 100%","Beige",3026,"https://www2.hm.com/it_it/productpage.0987947002.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"803",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet trapuntato",29.99,"Null","Esterno: Poliestere 100%,Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%","Nero",3028,"https://www2.hm.com/it_it/productpage.1063786001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"804",0,"giacche e cappotti","Maglioni e Cardigan","H&M","h&m+ gilet trapuntato",39.99,"Null","Imbottitura: Poliestere 100%,Esterno: Poliestere 100%,Fodera interna: Poliestere 100%","Nero",3029,"https://www2.hm.com/it_it/productpage.1063918001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"805",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet lungo",44.99,"Null","Esterno: Poliestere 100%,Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%","Verde",3034,"https://www2.hm.com/it_it/productpage.1067246004.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"806",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet lungo",44.99,"Null","Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%,Esterno: Poliestere 100%","Blu",3034,"https://www2.hm.com/it_it/productpage.1067246004.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"807",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet corto",19.99,"Null","Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%,Esterno: Poliestere 100%","Giallo",3038,"https://www2.hm.com/it_it/productpage.1028977002.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"808",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet corto",19.99,"Null","Esterno: Poliestere 100%,Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%","Blu",3038,"https://www2.hm.com/it_it/productpage.1028977002.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"809",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet corto",19.99,"Null","Imbottitura: Poliestere 100%,Esterno: Poliestere 100%,Fodera interna: Poliestere 100%","Beige",3038,"https://www2.hm.com/it_it/productpage.1028977002.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"810",0,"giacche e cappotti","Maglioni e Cardigan","H&M","h&m+ gilet con collo alto",34.99,"Null","Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%,Esterno: Poliestere 100%","Beige",3039,"https://www2.hm.com/it_it/productpage.1062137001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"811",0,"giacche e cappotti","Maglioni e Cardigan","H&M","h&m+ gilet imbottito",34.99,"Null","Esterno: Poliestere 100%,Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%","Nero",3043,"https://www2.hm.com/it_it/productpage.1087512001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"812",0,"giacche e cappotti","Maglioni e Cardigan","H&M","h&m+ gilet imbottito",14.99,"Null","Esterno: Poliestere 100%,Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%","Beige",3046,"https://www2.hm.com/it_it/productpage.1116592001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"813",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet corto",19.99,"Null","Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%,Esterno: Poliestere 100%","Nero",3050,"https://www2.hm.com/it_it/productpage.0992646001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"814",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet corto",19.99,"Null","Imbottitura: Poliestere 100%,Esterno: Poliestere 100%,Fodera interna: Poliestere 100%","Beige",3050,"https://www2.hm.com/it_it/productpage.0992646001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"815",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet corto",19.99,"Null","Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%,Esterno: Poliestere 100%","Marrone",3050,"https://www2.hm.com/it_it/productpage.0992646001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"816",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet block-color in pelliccia di pile",19.99,"Null","Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%,Esterno: Poliestere 100%","Beige",3055,"https://www2.hm.com/it_it/productpage.1039090001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"817",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet imbottito",39.99,"Null","Esterno: Poliestere 100%,Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%","Bianco",3056,"https://www2.hm.com/it_it/productpage.0995203002.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"818",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet imbottito",39.99,"Null","Esterno: Poliestere 100%,Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%","Verde",3056,"https://www2.hm.com/it_it/productpage.0995203002.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"819",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet con collo alto",34.99,"Null","Superiore: Poliestere 100%,Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%","Beige",3059,"https://www2.hm.com/it_it/productpage.1060419001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"820",0,"giacche e cappotti","Maglioni e Cardigan","H&M","gilet imbottito",34.99,"Null","Esterno: Poliestere 100%,Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%","Marrone",3060,"https://www2.hm.com/it_it/productpage.0992638001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"821",0,"giacche e cappotti","Giacche e Giubotti","H&M","bomber oversize con stampa",49.99,"Null","Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%,Esterno: Poliestere 100%","Nero",3070,"https://www2.hm.com/it_it/productpage.1098015001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"822",0,"giacche e cappotti","Giacche e Giubotti","H&M","bomber imbottito",39.99,"Null","Fodera interna: Poliestere 100%,Esterno: Poliestere 100%,Imbottitura: Poliestere 100%","Nero",3071,"https://www2.hm.com/it_it/productpage.1086386004.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"823",0,"giacche e cappotti","Giacche e Giubotti","H&M","bomber oversize",69.99,"Null","Fodera interna: Poliestere 100%,Esterno: Poliestere 100%,Imbottitura: Poliestere 100%","Beige",3072,"https://www2.hm.com/it_it/productpage.1107731001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"824",0,"giacche e cappotti","Giacche e Giubotti","H&M","bomber",49.99,"Null","Esterno: Poliestere 100%,Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%","Verde",3073,"https://www2.hm.com/it_it/productpage.1056093001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"825",0,"giacche e cappotti","Giacche e Giubotti","H&M","bomber in satin",39.99,"Null","Esterno: Poliestere 100%,Fodera interna: Poliestere 100%","Verde",3077,"https://www2.hm.com/it_it/productpage.0941944002.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"826",0,"giacche e cappotti","Giacche e Giubotti","H&M","h&m+ oversized printed bomber jacket",49.99,"Null","Imbottitura: Poliestere 100%,Esterno: Poliestere 100%,Fodera interna: Poliestere 100%","Nero",3080,"https://www2.hm.com/it_it/productpage.1117172001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"827",0,"giacche e cappotti","Giacche e Giubotti","H&M","parka idrorepellente",59.99,"Null","Fodera interna: Poliestere 100%,Esterno: Poliestere 100%","Nero",3081,"https://www2.hm.com/it_it/productpage.1100275001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"828",0,"giacche e cappotti","Giacche e Giubotti","H&M","parka ampio",49.99,"Null","Poliammide 100%","Verde",3083,"https://www2.hm.com/it_it/productpage.1109886001.html",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"829",0,"giacche e cappotti","Giacche e Giubotti","H&M","parka sportivo antivento",79.99,"Null","Poliammide 100%","Beige",3085,"https://www2.hm.com/it_it/productpage.1087262001.html",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"830",0,"giacche e cappotti","Giacche e Giubotti","H&M","h&m+ parka sportivo antivento",79.99,"Null","Poliammide 100%","Beige",3086,"https://www2.hm.com/it_it/productpage.1102299001.html",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"831",0,"cardigan e pullover","Altro","H&M","bolero in maglia a pelo lungo",12.99,"4.99","Poliestere 100%","Grigio",3093,"https://www2.hm.com/it_it/productpage.0996048001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"832",0,"cardigan e pullover","Altro","H&M","bolero in maglia a pelo lungo",12.99,"Null","Poliestere 100%","Blu",3093,"https://www2.hm.com/it_it/productpage.0996048001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"833",0,"cardigan e pullover","Maglioni e Cardigan","H&M","gilet in maglia a coste",9.99,"Null","Acrilico 100%","Nero",3097,"https://www2.hm.com/it_it/productpage.1080849001.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"834",0,"cardigan e pullover","Maglioni e Cardigan","H&M","gilet in maglia a coste",9.99,"Null","Acrilico 100%","Marrone",3097,"https://www2.hm.com/it_it/productpage.1080849001.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"835",0,"cardigan e pullover","Maglioni e Cardigan","H&M","gilet in maglia a coste",9.99,"Null","Acrilico 100%","Bianco",3097,"https://www2.hm.com/it_it/productpage.1080849001.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"836",0,"cardigan e pullover","Maglioni e Cardigan","H&M","gilet in maglia a coste",9.99,"Null","Acrilico 100%","Blu",3097,"https://www2.hm.com/it_it/productpage.1080849001.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"837",0,"cardigan e pullover","Maglioni e Cardigan","H&M","gilet corto",9.99,"Null","Acrilico 100%","Marrone",3101,"https://www2.hm.com/it_it/productpage.1028578002.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"838",0,"cardigan e pullover","Maglioni e Cardigan","H&M","gilet corto",9.99,"Null","Acrilico 100%","Bianco",3101,"https://www2.hm.com/it_it/productpage.1028578002.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"839",0,"cardigan e pullover","Maglioni e Cardigan","H&M","gilet corto",9.99,"Null","Acrilico 100%","Blu",3101,"https://www2.hm.com/it_it/productpage.1028578002.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"840",0,"cardigan e pullover","Maglioni e Cardigan","H&M","gilet in maglia jacquard",19.99,"Null","Acrilico 100%","Nero",3103,"https://www2.hm.com/it_it/productpage.1021921006.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"841",0,"cardigan e pullover","Maglioni e Cardigan","H&M","gilet in maglia jacquard",19.99,"9.99","Acrilico 100%","Bianco",3103,"https://www2.hm.com/it_it/productpage.1021921006.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"842",0,"cardigan e pullover","Maglioni e Cardigan","H&M","gilet in maglia jacquard",19.99,"Null","Acrilico 100%","Giallo",3103,"https://www2.hm.com/it_it/productpage.1021921006.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"843",0,"cardigan e pullover","Maglioni e Cardigan","H&M","gilet in maglia jacquard",19.99,"Null","Acrilico 100%","Bianco",3103,"https://www2.hm.com/it_it/productpage.1021921006.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"844",0,"cardigan e pullover","Maglioni e Cardigan","H&M","gilet",17.99,"Null","Acrilico 100%","Nero",3105,"https://www2.hm.com/it_it/productpage.1048022003.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"845",0,"cardigan e pullover","Maglioni e Cardigan","H&M","gilet",17.99,"Null","Acrilico 100%","Rosa",3105,"https://www2.hm.com/it_it/productpage.1048022003.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"846",0,"cardigan e pullover","Maglioni e Cardigan","H&M","gilet",17.99,"Null","Acrilico 100%","Verde",3105,"https://www2.hm.com/it_it/productpage.1048022003.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"847",0,"cardigan e pullover","Maglioni e Cardigan","H&M","gilet con collo alto",24.99,"9.99","Acrilico 100%","Blu",3109,"https://www2.hm.com/it_it/productpage.1021917002.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"848",0,"cardigan e pullover","Maglioni e Cardigan","H&M","gilet in maglia",12.99,"Null","Acrilico 100%","Blu",3113,"https://www2.hm.com/it_it/productpage.1051263001.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"849",0,"cardigan e pullover","Maglioni e Cardigan","H&M","gilet in maglia jacquard",24.99,"Null","Acrilico 100%","Rosso",3116,"https://www2.hm.com/it_it/productpage.1041863001.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"850",0,"cardigan e pullover","Maglioni e Cardigan","H&M","h&m+ gilet",9.99,"3.99","Acrilico 100%","Bianco",3121,"https://www2.hm.com/it_it/productpage.1016459002.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"851",0,"cardigan e pullover","Maglioni e Cardigan","H&M","gilet in maglia",17.99,"6.99","Acrilico 100%","Viola",3123,"https://www2.hm.com/it_it/productpage.1003443003.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"852",0,"cardigan e pullover","Maglioni e Cardigan","H&M","h&m+ gilet in maglia jacquard",19.99,"5.99","Acrilico 100%","Nero",3132,"https://www2.hm.com/it_it/productpage.1045201002.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"853",0,"cardigan e pullover","Maglioni e Cardigan","H&M","gilet con colletto",17.99,"Null","Acrilico 100%","Verde",3137,"https://www2.hm.com/it_it/productpage.1048025003.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"854",0,"cardigan e pullover","Maglioni e Cardigan","H&M","cardigan incrociato in maglia",19.99,"Null","Acrilico 100%","Nero",3155,"https://www2.hm.com/it_it/productpage.1020700004.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"855",0,"cardigan e pullover","Maglioni e Cardigan","H&M","cardigan incrociato in maglia",19.99,"Null","Acrilico 100%","Giallo",3155,"https://www2.hm.com/it_it/productpage.1020700004.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"856",0,"cardigan e pullover","Maglioni e Cardigan","H&M","cardigan incrociato in maglia",19.99,"Null","Acrilico 100%","Verde",3155,"https://www2.hm.com/it_it/productpage.1020700004.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"857",0,"cardigan e pullover","Maglioni e Cardigan","H&M","cardigan incrociato in maglia",19.99,"Null","Acrilico 100%","Blu",3155,"https://www2.hm.com/it_it/productpage.1020700004.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"858",0,"cardigan e pullover","Maglioni e Cardigan","H&M","cardigan incrociato in maglia",19.99,"Null","Acrilico 100%","Grigio",3155,"https://www2.hm.com/it_it/productpage.1020700004.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"859",0,"cardigan e pullover","Maglioni e Cardigan","H&M","cardigan in maglia di cotone",39.99,"Null","Cotone 100%","Beige",3180,"https://www2.hm.com/it_it/productpage.1080988001.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"860",0,"cardigan e pullover","Maglioni e Cardigan","H&M","cardigan in maglia di cotone",39.99,"Null","Cotone 100%","Bianco",3180,"https://www2.hm.com/it_it/productpage.1080988001.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"861",0,"cardigan e pullover","Maglioni e Cardigan","H&M","cardigan con motivo a losanghe",14.99,"Null","Acrilico 100%","Nero",3185,"https://www2.hm.com/it_it/productpage.1102930001.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"862",0,"cardigan e pullover","Maglioni e Cardigan","H&M","cardigan in maglia",34.99,"Null","Poliestere 100%","Nero",3189,"https://www2.hm.com/it_it/productpage.1058011002.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"863",0,"cardigan e pullover","Maglioni e Cardigan","H&M","cardigan in maglia",34.99,"Null","Poliestere 100%","Bianco",3189,"https://www2.hm.com/it_it/productpage.1058011002.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"864",0,"cardigan e pullover","Maglioni e Cardigan","H&M","cardigan in cashmere sottile",139,"Null","Cashmere 100%","Grigio",3201,"https://www2.hm.com/it_it/productpage.0892895005.html",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"865",0,"cardigan e pullover","Maglioni e Cardigan","H&M","cardigan in cashmere sottile",139,"Null","Cashmere 100%","Verde",3201,"https://www2.hm.com/it_it/productpage.0892895005.html",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"866",0,"cardigan e pullover","Maglioni e Cardigan","H&M","cardigan in cashmere sottile",139,"Null","Cashmere 100%","Blu",3201,"https://www2.hm.com/it_it/productpage.0892895005.html",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"867",0,"cardigan e pullover","Maglioni e Cardigan","H&M","cardigan corto",14.99,"Null","Acrilico 100%","Nero",3202,"https://www2.hm.com/it_it/productpage.0940771023.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"868",0,"cardigan e pullover","Maglioni e Cardigan","H&M","cardigan corto",14.99,"Null","Acrilico 100%","Giallo",3202,"https://www2.hm.com/it_it/productpage.0940771023.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"869",0,"cardigan e pullover","Maglioni e Cardigan","H&M","cardigan corto",14.99,"Null","Acrilico 100%","Nero",3202,"https://www2.hm.com/it_it/productpage.0940771023.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"870",0,"cardigan e pullover","Maglioni e Cardigan","H&M","cardigan corto",14.99,"Null","Acrilico 100%","Marrone",3202,"https://www2.hm.com/it_it/productpage.0940771023.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
